accx,accy,accz,activity,magnitude,accx_norm,accy_norm,accz_norm,xy_magnitude,z_dominance
9.223051305769667,-3.3554234350567227,4.426749471602866,0,10.766598938463515,0.8566355409432456,-0.3116511959101144,0.41115578809092346,9.814455757574509,0.41115578809092346
8.227049347843735,-2.514271887572047,3.6749942786471896,0,9.354757455144453,0.8794508449088054,-0.2687693293629303,0.39284762820079355,8.60266842883597,0.39284762820079355
8.310144496047903,-3.4147211681863086,2.9380070608098277,0,9.452550327346758,0.8791431104054732,-0.3612486630520579,0.3108163362336203,8.984365431217439,0.3108163362336203
8.00508467521295,-4.410880530569355,3.2537437513937784,0,9.701757372353685,0.8251169729336248,-0.4546475820080479,0.33537673913240806,9.139871318146938,0.33537673913240806
7.491157476738565,-3.357944559791191,2.186704730429917,0,8.49558176854369,0.881770981767938,-0.39525775294454124,0.2573931709452267,8.209338098039778,0.2573931709452267
10.436176440159624,-4.143169428758819,3.4486281211625256,0,11.74617671941034,0.8884743256853982,-0.35272493575822916,0.2935957974703149,11.22851867369621,0.2935957974703149
7.997156284181856,-3.720034563642309,3.3203931463756478,0,9.424339575525766,0.8485641057490981,-0.39472628652971425,0.35232104273899845,8.820043411929602,0.35232104273899845
7.722874086647769,-3.416496797488078,4.029899152102836,0,9.357100069016097,0.8253490963744532,-0.36512346477954516,0.4306782146582922,8.444834783787183,0.4306782146582922
8.101492771482283,-3.0059396221331753,2.7937566035374823,0,9.081571124981574,0.8920805287971271,-0.33099334694020516,0.3076292158140369,8.641172266439884,0.3076292158140369
7.938954844590013,-4.195514440840695,3.616382776786196,0,9.680267033299128,0.8201173394577671,-0.433408957253819,0.3735829563736423,8.97938446931314,0.3735829563736423
9.691463643161441,-3.861261133432429,3.6383783874343636,0,11.048601829074364,0.8771665223429793,-0.34947961680287287,0.32930668004163033,10.432344179870405,0.32930668004163033
6.370027530457575,-2.895062979636756,3.1831410610980218,0,7.687068843824604,0.8286679435133364,-0.37661468089524147,0.4140903543039287,6.997045118823423,0.4140903543039287
8.212070718960556,-3.4385923645487884,3.394359965213968,0,9.528048200769659,0.8618838345399218,-0.36089157948120215,0.3562492436740378,8.902922157513373,0.3562492436740378
8.075606037208768,-2.560962967949696,3.5303687972760334,0,9.178096100836635,0.879878130331696,-0.27902987066307244,0.38465153976261157,8.471950436080963,0.38465153976261157
7.404635444839781,-2.827472514063863,3.469460740989602,0,8.652189591197846,0.8558105860709244,-0.32679271348149175,0.4009922233464691,7.926110451461311,0.4009922233464691
7.933452546748098,-3.7311977545315163,2.5678055734452085,0,9.13537801395986,0.8684317753052925,-0.40843386544375465,0.28108366939182156,8.767069407443111,0.28108366939182156
10.379967572471331,-3.8774804856635217,4.328590033744308,0,11.896019225038614,0.8725580697300561,-0.32594773195240323,0.36386878264567174,11.080549703072398,0.36386878264567174
8.794403138094035,-3.4291908460913465,4.365138391264979,0,10.399774497032631,0.845634022218784,-0.3297370387280799,0.4197339463957112,9.439326057205298,0.4197339463957112
9.383705606339342,-4.71561606703888,3.803704859971682,0,11.169562948474386,0.8401139462328767,-0.4221844747903024,0.3405419601033913,10.501950571115808,0.3405419601033913
8.611268454045526,-3.4229734187726257,2.4618387324371556,0,9.588083299481255,0.8981219900865298,-0.3570028870063967,0.25676025703389005,9.266644021071683,0.25676025703389005
8.54145918524722,-2.5723692786045094,3.039551441153152,0,9.424037440617932,0.9063481802855782,-0.27295830421020056,0.3225317662738243,8.920404067011336,0.3225317662738243
7.3482175193015795,-2.551183642546268,3.161784015311037,0,8.396530048087882,0.8751493149214619,-0.3038378506282178,0.37655841129646894,7.778485629540387,0.37655841129646894
8.217296725161004,-3.1035094439613564,3.624348430455912,0,9.502191214843412,0.8647791377134919,-0.3266098706910203,0.381422384427952,8.783833806379711,0.381422384427952
7.573337305684079,-3.2596089312176812,2.3201126212608085,0,8.565244357604398,0.8841939575209337,-0.3805622811360582,0.2708752400275616,8.24502809759556,0.2708752400275616
9.162505032982695,-3.5736816118596884,3.4453045789234813,0,10.42078799246623,0.8792526092659002,-0.34293775235071494,0.3306184312946664,9.83476988761696,0.3306184312946664
6.601545413689036,-2.868536702789749,2.2857534495906506,0,7.552057567085025,0.87413865096332,-0.37983512139685116,0.3026663169985495,7.197840277767396,0.3026663169985495
8.640665619263936,-2.3982117563701424,3.4158494833907405,0,9.595861069518596,0.9004575573432536,-0.24992147541486398,0.3559711274104666,8.967302937467975,0.3559711274104666
8.944722412400896,-4.515813617940022,3.5296064369293254,0,10.62350004784169,0.8419750903298711,-0.4250777613407619,0.33224515659002735,10.020011560216858,0.33224515659002735
9.957606933988078,-3.551260569571279,3.5926756756358373,0,11.16569326083717,0.8918037332185755,-0.3180510593128202,0.3217601981094069,10.571915033937758,0.3217601981094069
8.018490165917308,-2.8349044206621428,3.769290254184144,0,9.302710176904895,0.8619520562754047,-0.3047396260608157,0.40518195047523503,8.504873168672319,0.40518195047523503
9.219272438192156,-3.129038548998657,3.1149004397904188,0,10.221960246476002,0.9019084613805342,-0.306109442176454,0.30472633082918454,9.735803332582739,0.30472633082918454
10.504342752339598,-4.220835235524515,3.428208456199342,0,11.82832532369783,0.8880667774071399,-0.3568413211520442,0.289830416595914,11.320630139001748,0.289830416595914
8.525384324871942,-4.250659362719404,3.4963538252971706,0,10.147648642730811,0.8401339684715073,-0.418881212029777,0.34454817548317035,9.526294290260317,0.34454817548317035
7.50665524217109,-3.338234442525745,3.642510504469671,0,8.986743842641324,0.8353031279864302,-0.3714620669041561,0.4053203883687296,8.215453859530822,0.4053203883687296
7.470806470719895,-2.615090063470345,2.3948908269095246,0,8.269652195577937,0.9034003237421264,-0.3162273335834755,0.28959994571357595,7.915279234683485,0.28959994571357595
9.596484055240005,-4.344714516892786,3.6197841408556175,0,11.138756110184135,0.8615400104205501,-0.3900538331134143,0.32497202605469194,10.534184850085676,0.32497202605469194
9.375882349837038,-4.176101338751071,2.883828471923011,0,10.661306621844155,0.8794308880139151,-0.3917063345870362,0.2704948440385609,10.26386828780963,0.2704948440385609
9.473400249755871,-3.566978625024573,3.85136657339248,0,10.830589701678377,0.8746892376772256,-0.3293429742308317,0.35560081948221595,10.122679922009626,0.35560081948221595
7.881869958099028,-2.9283328676301195,2.705965482059822,0,8.83296420292339,0.8923244538328837,-0.3315232350495599,0.3063485167486862,8.408270180008895,0.3063485167486862
11.305015553692254,-4.978098536363536,4.694008423460323,0,13.214331492227862,0.8555117268203397,-0.3767196652582428,0.35522102848873965,12.352523697891398,0.35522102848873965
7.777062758084284,-2.3442291172513325,2.502035071353177,0,8.49931143067671,0.9150226840746649,-0.275814004036876,0.29438091447297,8.122691382623772,0.29438091447297
10.103917793675821,-3.5079253331832594,4.85240454662425,0,11.744808419410145,0.860288004100391,-0.2986788041076822,0.413153145912954,10.695545564605283,0.413153145912954
7.952676279502973,-3.742865103427718,2.8776233738885972,0,9.24850341790369,0.8598879105248323,-0.404699542650555,0.31114475973679784,8.789431107246147,0.31114475973679784
8.718417854499492,-3.2461980361292073,3.7852260127032666,0,10.043731753818902,0.8680456694977453,-0.3232063654920806,0.37687446314603334,9.303150626289174,0.37687446314603334
9.39148935840015,-3.5631510156466724,4.7778216205299255,0,11.123115434393837,0.8443218461403972,-0.3203375022638924,0.42953987564998214,10.044705945384722,0.42953987564998214
9.030879987543422,-4.280947109902885,3.9724512867187314,0,10.75470458601962,0.8397143701448524,-0.39805343565343704,0.3693687032447777,9.994163372048614,0.3693687032447777
8.71498567588874,-3.0727504015449343,3.260332433237852,0,9.799109037885184,0.8893651088272391,-0.3135744678077474,0.3327172318047282,9.240820870525544,0.3327172318047282
6.791990343494465,-3.2124704078606907,3.4060111185207083,0,8.24936425956506,0.823335002526918,-0.389420360985498,0.41288164897937085,7.513394635416317,0.41288164897937085
8.302704954076138,-3.4475172714558613,3.713286920772568,0,9.72670471677883,0.8535989521460178,-0.35443836035330656,0.3817620693642573,8.990010283165805,0.3817620693642573
7.578198251192212,-2.9410718433624132,2.3873624515311302,0,8.472218823730453,0.8944762179614492,-0.34714304535248214,0.2817871564936677,8.128898592195126,0.2817871564936677
9.392362873548983,-3.0663862696222797,4.121051916000438,0,10.70524516287788,0.8773608386026017,-0.2864377436450924,0.38495633246129035,9.880243170233683,0.38495633246129035
6.391860966322991,-2.459026054090703,2.963075445320275,0,7.462071551664478,0.8565799620210331,-0.32953664904783664,0.39708483425883734,6.848554281561939,0.39708483425883734
11.242331066568353,-3.4032389489650376,4.242397948051979,0,12.488794317455797,0.9001934679038438,-0.2725034028471646,0.3396963582082786,11.746150141815853,0.3396963582082786
10.211062730327424,-4.0717751579976085,4.27869615255118,0,11.796287372975637,0.8656166476344211,-0.3451742933395912,0.36271548982041035,10.992959338593415,0.36271548982041035
7.526955003579882,-3.2698865329268125,3.0565957129301355,0,8.75728193656201,0.8595081279905513,-0.3733905744515205,0.34903475017387803,8.206534564853325,0.34903475017387803
10.716749234603661,-4.269873276116999,3.7890508971046986,0,12.142381918401602,0.8825903604928276,-0.35165038497480205,0.312051698140251,11.53605356920105,0.312051698140251
